Index,Start Time,End Time,Start Time (sec),Text,Movie
1320,1:38:26,1:38:27,5906,Wow.,Deadpool
1321,1:38:28,1:38:30,5908,Yeah.,Deadpool
1322,1:38:36,1:38:38,5916,Hey...,Deadpool
1323,1:38:40,1:38:44,5920,After a brief adjustment period and a bunch of drinks...,Deadpool
1324,1:38:46,1:38:48,5926,it's a face...,Deadpool
1325,1:38:52,1:38:54,5932,I'd be happy to sit on.,Deadpool
1326,1:39:1,1:39:5,5941,"I'm not the same underneath this suit, either.",Deadpool
1327,1:39:5,1:39:6,5945,No.,Deadpool
1328,1:39:6,1:39:8,5946,Superpenis.,Deadpool
1329,1:39:8,1:39:10,5948,"Come on, Wade. Language.",Deadpool
1330,1:39:10,1:39:12,5950,Young one is present.,Deadpool
1331,1:39:13,1:39:15,5953,What are you still doing?,Deadpool
1332,1:39:15,1:39:17,5955,Get out of here. Go make yourself useful!,Deadpool
1333,1:39:18,1:39:20,5958,"You, go be a really big brother to someone.",Deadpool
1334,1:39:20,1:39:22,5960,Tell Beast to stop shitting on my lawn.,Deadpool
1335,1:39:22,1:39:24,5962,"And you, chicken noodle...",Deadpool
1336,1:39:24,1:39:26,5964,nothing compares to you.,Deadpool
1337,1:39:26,1:39:28,5966,"Sin̩ad O'Connor, 1990. Sorry.",Deadpool
1338,1:39:28,1:39:31,5968,That's all right. You're cool.,Deadpool
1339,1:39:33,1:39:34,5973,What in the ass?,Deadpool
1340,1:39:35,1:39:38,5975,That was not mean! I'm proud of you!,Deadpool
1341,1:39:38,1:39:41,5978,"We will make an XMan of you yet, Wade.",Deadpool
1342,1:39:41,1:39:44,5981,"For a second there, it felt like we were three minilion robots...",Deadpool
1343,1:39:44,1:39:47,5984,coming together to form one super robot.,Deadpool
1344,1:39:47,1:39:49,5987,There's a stupid.,Deadpool
1345,1:39:49,1:39:50,5989,Yeah.,Deadpool
1346,1:39:53,1:39:58,5993,"And now, for the moment I've all been waiting for.",Deadpool
1347,1:40:1,1:40:2,6001,Come here.,Deadpool
1348,1:40:12,1:40:15,6012,Wham! As promised.,Deadpool
1349,1:40:28,1:40:29,6028,See?,Deadpool
1350,1:40:30,1:40:33,6030,You don't need to be a superhero to get the girl.,Deadpool
1351,1:40:33,1:40:36,6033,The right girl will bring out the hero in you.,Deadpool
1352,1:40:37,1:40:40,6037,"Now, let's finish this epic wide shot. Pull out.",Deadpool
1353,1:40:40,1:40:42,6040,"There we go, that looks nice.",Deadpool
1354,1:40:42,1:40:44,6042,That's gonna be about the only thing that's pulling out tonight.,Deadpool
1355,1:40:44,1:40:47,6044,"Who doesn't love a happy ending, huh?",Deadpool
1356,1:40:48,1:40:51,6048,"Till next time, this is your friendly neighborhood pool guy singing...",Deadpool
1357,1:40:51,1:40:57,6051,I'm never gonna dance again the way I danced with you,Deadpool
1358,1:47:7,1:47:9,6427,You're still here?,Deadpool
1359,1:47:11,1:47:15,6431,It's over. Go home.,Deadpool
1360,1:47:16,1:47:21,6436,"You're expecting a teaser for Deadpool 2. Well, we don't have that kind of money.",Deadpool
1361,1:47:22,1:47:25,6442,What are you expecting? Sam Jackson to show up?,Deadpool
1362,1:47:25,1:47:27,6445,With an eye patch and a saucy little leather number?,Deadpool
1363,1:47:27,1:47:29,6447,Go. Go.,Deadpool
1364,1:47:35,1:47:38,6455,"But I can tell you one thing, and it's a bit of a secret.",Deadpool
1365,1:47:38,1:47:41,6458,"For the sequel, we're gonna have Cable.",Deadpool
1366,1:47:41,1:47:43,6461,"Amazing character. Bionic arm, time travel.",Deadpool
1367,1:47:44,1:47:46,6464,"We have no idea who we're gonna cast yet, but it could be anybody.",Deadpool
1368,1:47:46,1:47:49,6466,"Just need a big guy with a flat top. Could be Mel Gibson, Dolph Lundgren...",Deadpool
1369,1:47:49,1:47:52,6469,Keira Knightley. She's got range. Who knows.,Deadpool
1370,1:47:52,1:47:53,6472,"Anyway, big secret.",Deadpool
1371,1:47:53,1:47:58,6473,And don't leave your garbage all lying around. It's a total dick move.,Deadpool
1372,1:47:59,1:48:0,6479,Go.,Deadpool
