Index,Start Time,End Time,Start Time (sec),Text,Movie
133,0:12:36,0:12:39,756,"Yeah, why? That doesn't make any sense. Here.",Get Out
134,0:12:39,0:12:41,759,"No, no, no. Fuck that. You don't have to give him your ID",Get Out
135,0:12:41,0:12:43,761,'cause you haven't done anything wrong.,Get Out
136,0:12:43,0:12:44,763,"Baby, baby, it's okay. Come on.",Get Out
137,0:12:44,0:12:47,764,"Any time there is an incident, we have every right to ask...",Get Out
138,0:12:48,0:12:49,768,That's bullshit.,Get Out
139,0:12:50,0:12:51,770,Ma'am...,Get Out
140,0:12:57,0:12:58,777,"Everything all right, Ryan?",Get Out
141,0:13:1,0:13:2,781,"Yeah, I'm good.",Get Out
142,0:13:8,0:13:9,788,Get that headlight fixed.,Get Out
143,0:13:9,0:13:10,789,And that mirror.,Get Out
144,0:13:11,0:13:13,791,"Thank you, Officer.",Get Out
145,0:13:22,0:13:23,802,What?,Get Out
146,0:13:23,0:13:24,803,That was hot.,Get Out
147,0:13:25,0:13:27,805,"Well, I'm not gonna let anyone fuck with my man.",Get Out
148,0:13:29,0:13:30,809,I see that. Okay.,Get Out
149,0:13:32,0:13:34,812,We're here.,Get Out
150,0:13:52,0:13:53,832,It's the groundskeeper.,Get Out
151,0:14:1,0:14:2,841,Are you ready?,Get Out
152,0:14:13,0:14:14,853,Hi!,Get Out
153,0:14:14,0:14:15,854,My little girl! Come here!,Get Out
154,0:14:17,0:14:19,857,How are you? I love you too. I missed you.,Get Out
155,0:14:20,0:14:21,860,"This is my dad, Dean. This is Chris.",Get Out
156,0:14:21,0:14:23,861,Call me Mr. Armitage.,Get Out
157,0:14:23,0:14:24,863,Of course. How you doin'?,Get Out
158,0:14:24,0:14:27,864,"I'm kiddin'! You call me Dean. And you hug me, my man.",Get Out
159,0:14:27,0:14:29,867,How are ya? I'm good. How are you?,Get Out
160,0:14:29,0:14:30,869,We're huggers. Yes.,Get Out
161,0:14:30,0:14:31,870,This is my mom. This is Chris.,Get Out
162,0:14:32,0:14:33,872,"Hi, welcome.",Get Out
163,0:14:34,0:14:36,874,Nice to meet you.,Get Out
164,0:14:36,0:14:38,876,"Your father gets really excited, but...",Get Out
165,0:14:38,0:14:40,878,"Anyway, yeah. I'm Missy.",Get Out
166,0:14:42,0:14:44,882,"Yes. Come on in. Please, welcome. Inside.",Get Out
167,0:14:50,0:14:51,890,So how was your drive in?,Get Out
168,0:14:51,0:14:53,891,It was fine. We actually hit a deer.,Get Out
169,0:14:54,0:14:55,894,"What? Oh, no.",Get Out
170,0:14:55,0:14:57,895,Is it dead? Yeah.,Get Out
171,0:14:57,0:14:59,897,That's horrible. Are you guys all right?,Get Out
172,0:14:59,0:15:1,899,Yeah. It just fruck us out.,Get Out
173,0:15:1,0:15:2,901,It did?,Get Out
174,0:15:2,0:15:4,902,Yeah. It came outta nowhere. We got it pretty good.,Get Out
175,0:15:4,0:15:7,904,"Yeah, it must have frucked you out, big time.",Get Out
176,0:15:7,0:15:10,907,"Frucking weird. Well, you know what I say?",Get Out
177,0:15:10,0:15:13,910,"I say one down, a couple hundred thousand to go.",Get Out
178,0:15:13,0:15:14,913,Dean. Dad.,Get Out
