Index,Start Time,End Time,Start Time (sec),Text,Movie
50,0:6:48,0:6:50,408,"Take off, live in the woods. It's what we do anyway.",The Hunger Games
51,0:6:50,0:6:51,410,They'd catch us.,The Hunger Games
52,0:6:51,0:6:53,411,"Well, maybe not.",The Hunger Games
53,0:6:53,0:6:57,413,"Cut out our tongues, or worse. We wouldn't make it five Miles.",The Hunger Games
54,0:6:57,0:7:0,417,"No, I'd get five Miles. I'd go that way.",The Hunger Games
55,0:7:1,0:7:3,421,"I have Prim, and you have your brothers.",The Hunger Games
56,0:7:3,0:7:4,423,"They can come, too.",The Hunger Games
57,0:7:4,0:7:5,424,Prim in the woods?,The Hunger Games
58,0:7:7,0:7:9,427,Or maybe not.,The Hunger Games
59,0:7:10,0:7:12,430,I'm never having kids.,The Hunger Games
60,0:7:13,0:7:15,433,"I might, if I didn't live here.",The Hunger Games
61,0:7:15,0:7:17,435," But you do live here.  I know, but if I didn't.",The Hunger Games
62,0:7:21,0:7:22,441,"Oh, I forgot.",The Hunger Games
63,0:7:23,0:7:24,443,Here.,The Hunger Games
64,0:7:24,0:7:27,444,"Oh, my God! Is this real?",The Hunger Games
65,0:7:27,0:7:29,447,Yeah. Better be. Cost me a squirrel.,The Hunger Games
66,0:7:31,0:7:32,451,Happy Hunger Games.,The Hunger Games
67,0:7:32,0:7:35,452,"""And may the odds be ever in your favor.""",The Hunger Games
68,0:7:40,0:7:42,460,How many times is your name in today?,The Hunger Games
69,0:7:42,0:7:44,462,Fortytwo.,The Hunger Games
70,0:7:45,0:7:48,465,Guess the odds aren't exactly in my favor.,The Hunger Games
71,0:8:15,0:8:16,495," Thank you, girl.  Mmmhmm.",The Hunger Games
72,0:8:24,0:8:26,504,What's this?,The Hunger Games
73,0:8:26,0:8:28,506,That's a Mockingjay.,The Hunger Games
74,0:8:31,0:8:32,511,How much?,The Hunger Games
75,0:8:34,0:8:37,514, You keep it. It's yours.  Thank you.,The Hunger Games
76,0:8:50,0:8:51,530,Mom.,The Hunger Games
77,0:8:53,0:8:54,533,"Aw, look at you!",The Hunger Games
78,0:8:55,0:8:56,535,You look beautiful.,The Hunger Games
79,0:8:57,0:8:59,537,"But you better tuck in that tail, little duck.",The Hunger Games
80,0:8:59,0:9:1,539,"I laid something out for you, too.",The Hunger Games
81,0:9:4,0:9:5,544,Okay.,The Hunger Games
82,0:9:30,0:9:31,570,"Now you look beautiful, too.",The Hunger Games
83,0:9:31,0:9:33,571,Wish I looked like you.,The Hunger Games
84,0:9:34,0:9:37,574,"Oh, no. I wish I looked like you, little duck.",The Hunger Games
85,0:9:43,0:9:46,583,Hey. You want to see what I got you today?,The Hunger Games
86,0:9:49,0:9:52,589,It's a Mockingjay pin. To protect you.,The Hunger Games
